id,label,timeset,py,so,modularity_class,clustering,triangles,degree
1157,The influence of multimedia on improving the comprehension of organizational information,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,14,0.8571428571428571,18,7
1158,Multiparty negotiation support: The role of visualization's influence on the development of shared mental models,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,9,1.0,28,8
1159,Software functionality: A game theoretic analysis,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,25,0.39919354838709675,198,32
1160,An integrated performance model of information systems projects,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,11,0.46343537414965985,545,49
1161,Individual trust in online firms: Scale development and initial test,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,14,0.7914438502673797,444,34
1162,Profiling Web usage in the workplace: A behavior-based artificial intelligence approach,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,0,0.20952380952380953,22,15
1163,Shaping up for e-commerce: Institutional enablers of the organizational assimilation of Web technologies,,2002,MIS QUARTERLY,7,0.9047619047619048,19,7
1164,A representational scheme for analyzing information technology and organizational dependency,,2002,MIS QUARTERLY,24,0.5,5,5
1165,Inducing sensitivity to deception in order to improve decision making performance: A field study,,2002,MIS QUARTERLY,18,0.45454545454545453,30,12
1166,Measuring information system service quality: Servqual from the other side,,2002,MIS QUARTERLY,21,0.671957671957672,254,28
1167,Research commentary: Workflow management issues in e-business,,2002,INFORMATION SYSTEMS RESEARCH,24,0.7777777777777778,28,9
1168,Model composition using filter spaces,,2002,INFORMATION SYSTEMS RESEARCH,18,0.5,60,16
1169,An empirical examination of the concern for information privacy instrument,,2002,INFORMATION SYSTEMS RESEARCH,5,0.5738916256157636,233,29
1170,Assessing the validity of IS success models: An empirical test and theoretical analysis,,2002,INFORMATION SYSTEMS RESEARCH,7,0.3956043956043956,36,14
1171,"Group polarization and computer-mediated communication: Effects of communication cues, social presence, and anonymity",,2002,INFORMATION SYSTEMS RESEARCH,15,0.514102564102564,401,40
1172,Research report: Better theory through measurement - Developing a scale to capture consensus on appropriation,,2002,INFORMATION SYSTEMS RESEARCH,21,0.6252873563218391,272,30
1173,Research report: Increasing returns to information technology,,2002,INFORMATION SYSTEMS RESEARCH,1,0.38666666666666666,116,25
1174,Toward virtual community knowledge evolution,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,15,0.43448275862068964,189,30
1175,Performance-centered design of knowledge-intensive processes,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,24,0.48717948717948717,38,13
1176,An examination of the impact of stimuli type and GSS structure on creativity: Brainstorming versus non-brainstorming techniques in a GSS environment,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,15,0.575,69,16
1177,Contents matching defined by prototypes: Methodology verification with books of the bible,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,6,0.8333333333333334,65,13
1178,Operational knowledge representation for practical decision-making,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,18,0.5,3,4
1179,Asynchronous collaboration around multimedia applied to on-demand education,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,19,0.5220588235294118,71,17
1180,Training for crisis decision-making: Psychological issues and computer-based solutions,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,19,0.6544117647058824,89,17
1181,Becoming a virtual professor: Pedagogical roles and asynchronous learning networks,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,19,0.6428571428571429,18,8
1182,Examining a model of information technology acceptance by individual professionals: An exploratory study,,2002,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,17,0.7714285714285715,81,15
1183,Information systems as a reference discipline,,2002,MIS QUARTERLY,24,0.6017316017316018,139,22
1184,Beyond sabre: An empirical test of expertise exploitation in electronic channels,,2002,MIS QUARTERLY,8,0.6190476190476191,65,15
1185,The repertory grid technique: A method for the study of cognition in information systems,,2002,MIS QUARTERLY,19,0.09523809523809523,2,7
1186,Research commentary: Transformational issues in researching IS and net-enabled organizations,,2001,INFORMATION SYSTEMS RESEARCH,24,0.6,6,5
1187,"Membership size, communication activity, and sustainability: A resource-based model of online social structures",,2001,INFORMATION SYSTEMS RESEARCH,15,0.3504273504273504,123,27
1188,Collaborative decision making: A connectionist paradigm for dialectical support,,2001,INFORMATION SYSTEMS RESEARCH,15,0.0,0,2
1189,Should optional properties be used in conceptual modelling? A theory and three empirical tests,,2001,INFORMATION SYSTEMS RESEARCH,16,0.36666666666666664,44,16
1190,Beyond EDI: Impact of continuous replenishment program (CRP) between a manufacturer and its retailers,,2001,INFORMATION SYSTEMS RESEARCH,3,1.0,45,10
1191,Leadership effectiveness in global virtual teams,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,4,0.701280227596017,493,38
1192,A contingency approach to software project coordination,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,4,0.4678362573099415,80,19
1193,Relationships between job skills and performance: A study of webmasters,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,10,0.6243386243386243,236,28
1194,Determinants of user acceptance of digital libraries: An empirical examination of individual differences and system characteristics,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,26,0.48484848484848486,112,22
1195,Critical factors for assimilation of object-oriented programming languages,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,7,0.5555555555555556,20,9
1196,Dynamic work distribution in workflow management systems: How to balance quality and performance,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,24,0.7222222222222222,26,9
1197,An approach to distribution of object-oriented applications in loosely coupled networks,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,24,0.3333333333333333,5,6
1198,Investigating the moderators of the group support systems use with meta-analysis,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,15,0.6275862068965518,273,30
1199,The effects of decision guidance and problem modeling on group decision-making,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,15,0.6628787878787878,350,33
1200,Web-based virtual learning environments: A research framework and a preliminary assessment of effectiveness in basic IT skills training,,2001,MIS QUARTERLY,19,0.46296296296296297,175,28
1201,The role of aggregation in the measurement of IT-related organizational innovation,,2001,MIS QUARTERLY,26,0.5169230769230769,168,26
1202,Revolution or evolution? A comparison of object-oriented and structured systems development methods,,2001,MIS QUARTERLY,24,0.24210526315789474,46,20
1203,Research commentary: Introducing a third dimension in information systems design the case for incentive alignment,,2001,INFORMATION SYSTEMS RESEARCH,18,0.21428571428571427,6,8
1204,Combining IS research methods: Towards a pluralist methodology,,2001,INFORMATION SYSTEMS RESEARCH,24,0.32056451612903225,159,32
1205,Business planning for network services: A systems thinking approach,,2001,INFORMATION SYSTEMS RESEARCH,20,0.3333333333333333,100,25
1206,On heterogeneous database retrieval: A cognitively guided approach,,2001,INFORMATION SYSTEMS RESEARCH,6,0.5731225296442688,145,23
1207,Research report: Empirical test of an EDI adoption model,,2001,INFORMATION SYSTEMS RESEARCH,3,0.8484848484848485,56,12
1208,"Research report: Modifying paradigms - Individual differences, creativity techniques, and exposure to ideas in group idea generation",,2001,INFORMATION SYSTEMS RESEARCH,15,0.49707602339181284,85,19
1209,"The impact of technology investments on a firm's production efficiency, product quality, and productivity",,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,1,0.28536585365853656,234,41
1210,"Should we wait? Network externalities, compatibility, and electronic billing adoption",,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,0,0.38768115942028986,107,24
1211,Achieving the optimal balance between investment in quality and investment in self-promotion for information products,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.43,129,25
1212,Information goods and vertical differentiation,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,1,0.2689655172413793,117,30
1213,Forward versus spot buying of information goods,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.47307692307692306,369,40
1214,"Retail bank services strategy: A model of traditional, electronic, and mixed distribution choices",,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,0,0.6190476190476191,13,7
1215,New buyers' arrival under dynamic pricing market microstructure: The case of group-buying discounts on the Internet,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.4369369369369369,291,37
1216,Keeping mum as the project goes under: Toward an explanatory model,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,11,0.5769656699889258,521,43
1217,A method for generation of alternatives by decision support systems,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,18,0.7564102564102564,59,13
1218,Work outcomes and job design for contract versus permanent information systems professionals on software development teams,,2001,MIS QUARTERLY,10,0.7137681159420289,197,24
1219,Understanding information systems continuance: An expectation-confirmation model,,2001,MIS QUARTERLY,17,0.3657219973009447,271,39
1220,"Media and group cohesion: Relative influences on social presence, task participation, and group consensus",,2001,MIS QUARTERLY,15,0.45256410256410257,353,40
1221,"Research commentary: Desperately seeking the ""IT"" in IT research - A call to theorizing the IT artifact",,2001,INFORMATION SYSTEMS RESEARCH,24,0.32608695652173914,90,24
1222,The impact of e-commerce announcements on the market value of firms,,2001,INFORMATION SYSTEMS RESEARCH,23,0.42857142857142855,9,7
1223,Technology requirements and work group communication for telecommuters,,2001,INFORMATION SYSTEMS RESEARCH,15,0.3333333333333333,2,4
1224,An evaluation of self-organizing map networks as a robust alternative to factor analysis in data mining applications,,2001,INFORMATION SYSTEMS RESEARCH,0,0.5678160919540229,247,30
1225,The effects of time pressure on quality in software development: An agency model,,2001,INFORMATION SYSTEMS RESEARCH,25,0.5238095238095238,11,7
1226,Research report: Richness versus parsimony in modeling technology adoption decisions-understanding merchant adoption of a smart card-based payment system,,2001,INFORMATION SYSTEMS RESEARCH,17,0.4358974358974359,153,27
1227,General perspectives on knowledge management: Fostering a research agenda,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,16,0.6554856743535988,938,54
1228,Organizational knowledge management: A contingency perspective,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,16,0.7524390243902439,617,41
1229,Toward a theory of knowledge reuse: Types of knowledge reuse situations and factors in reuse success,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,16,0.5268817204301075,1029,63
1230,Using mentoring and storytelling to transfer knowledge in the workplace,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,16,0.7474560592044404,808,47
1231,Situated learning and the situated knowledge web: Exploring the ground beneath knowledge management,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,16,0.6254367575122292,895,54
1232,Exploring perceptions of organizational ownership of information and expertise,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,16,0.5833333333333334,21,9
1233,Knowledge management: An organizational capabilities perspective,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,16,0.795959595959596,788,45
1234,Knowledge management strategies: Toward a taxonomy,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,16,0.7275362318840579,753,46
1235,Technology and institutions: What can research on information technology and research on organizations learn from each other?,,2001,MIS QUARTERLY,24,0.21187584345479082,157,39
1236,Understanding fit and appropriation effects in group support systems via meta-analysis,,2001,MIS QUARTERLY,15,0.9215686274509803,141,18
1237,Interpersonal conflict and its management in information system development,,2001,MIS QUARTERLY,17,0.6944444444444444,25,9
1238,Radical innovation without collocation: A case study at Boeing-Rocketdyne,,2001,MIS QUARTERLY,4,0.7017543859649122,520,39
1239,Review: A cognitive-affective model of organizational communication for designing IT,,2001,MIS QUARTERLY,15,0.49019607843137253,275,34
1240,"Alignment between business and IS strategies: A study of prospectors, analyzers, and defenders",,2001,INFORMATION SYSTEMS RESEARCH,7,0.5684210526315789,108,20
1241,A foundation for flexible automated electronic communication,,2001,INFORMATION SYSTEMS RESEARCH,15,0.8596491228070176,147,19
1242,Cognitive support for real-time dynamic decision making,,2001,INFORMATION SYSTEMS RESEARCH,18,0.31527093596059114,128,29
1243,A conceptual model and algebra for on-line analytical processing in decision support databases,,2001,INFORMATION SYSTEMS RESEARCH,6,0.5292307692307693,172,26
1244,Research report: A reexamination of IT investment and the market value of the firm - An event study methodology,,2001,INFORMATION SYSTEMS RESEARCH,23,0.4766666666666667,143,25
1245,Identifying software project risks: An international Delphi study,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,12,0.4014778325123153,163,29
1246,An integrative contingency model of software project risk management,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,11,0.5439024390243903,446,41
1247,Telecommunications and economic activity: An analysis of Granger causality,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,23,0.6071428571428571,17,8
1248,A choice model for the selection of computer vendors and its empirical estimation,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,25,0.4583333333333333,55,16
1249,Impact of information technology management practices on customer service,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,20,0.2644927536231884,73,24
1250,Information technology competence of business managers: A definition and research model,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,16,0.7093023255813954,671,44
1251,"Rapid information technology change, coping mechanisms, and the emerging technologies group",,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,24,0.36363636363636365,24,12
1252,An empirical analysis of data requirements for financial forecasting with neural networks,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,19,0.4725274725274725,43,14
1253,An empirical investigation of user requirements elicitation: Comparing the effectiveness of prompting techniques,,2001,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,21,0.7222222222222222,26,9
1254,Validation in information systems research: A state-of-the-art assessment,,2001,MIS QUARTERLY,21,0.4689655172413793,204,30
1255,An empirical investigation of the factors affecting data warehousing success,,2001,MIS QUARTERLY,11,0.43304843304843305,152,27
1256,Examining the shareholder wealth effects of announcements of newly created CIO positions,,2001,MIS QUARTERLY,7,0.509090909090909,28,11
1257,A longitudinal investigation of personal computers in homes: Adoption determinants and emerging challenges,,2001,MIS QUARTERLY,0,0.33548387096774196,156,31
1258,Review: Knowledge management and knowledge management systems: Conceptual foundations and research issues,,2001,MIS QUARTERLY,16,0.6546003016591252,868,52
1259,Research commentary: An agenda for information technology research in heterogeneous and distributed environments,,2000,INFORMATION SYSTEMS RESEARCH,19,0.16666666666666666,11,12
1260,"Determinants of perceived ease of use: Integrating control, intrinsic motivation, and emotion into the technology acceptance model",,2000,INFORMATION SYSTEMS RESEARCH,17,0.4495967741935484,223,32
1261,Memory-based feedback controls to support groupware coordination,,2000,INFORMATION SYSTEMS RESEARCH,17,0.0,0,3
1262,Providing decisional guidance for multicriteria decision making in groups,,2000,INFORMATION SYSTEMS RESEARCH,15,0.5225806451612903,243,31
1263,Research report: The role of behavioral modeling in computer skills acquisition - Toward refinement of the model,,2000,INFORMATION SYSTEMS RESEARCH,19,0.5555555555555556,95,19
1264,Research report: The evolving relationship between general and specific computer self-efficacy - An empirical assessment,,2000,INFORMATION SYSTEMS RESEARCH,19,0.43478260869565216,110,23
1265,Leveraging tacit organizational knowledge,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,16,0.6915820029027576,953,53
1266,An experiment to assess the performance of a redesign knowledge system,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,23,0.6727272727272727,37,11
1267,Workflow-centric information distribution through e-mail,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,24,0.5833333333333334,21,9
1268,Conversation map: An interface for very large-scale conversations,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,0,0.47619047619047616,50,15
1269,Stimulating thinking: Cultivating better decisions with groupware through categorization,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,15,0.7142857142857143,290,29
1270,Group support systems: A descriptive evaluation of case and field studies,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,15,0.6374269005847953,109,19
1271,The propagation of technology management taxonomies for evaluating investments in information systems,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,24,0.1976284584980237,50,23
1272,A dynamic framework for classifying information systems development methodologies and approaches,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,24,0.41333333333333333,124,25
1273,Data warehousing supports corporate strategy at First American Corporation,,2000,MIS QUARTERLY,0,0.15151515151515152,10,12
1274,Technology adaptation: The case of a computer-supported inter-organizational virtual team,,2000,MIS QUARTERLY,4,0.7176470588235294,427,35
1275,"Is a map more than a picture? The role of SDSS technology, subject characteristics, and problem complexity on map reading and problem solving",,2000,MIS QUARTERLY,18,0.23076923076923078,18,13
1276,Why software projects escalate: An empirical analysis and test of four theoretical models,,2000,MIS QUARTERLY,11,0.5760743321718932,496,42
1277,Time flies when you're having fun: Cognitive absorption and beliefs about information technology usage,,2000,MIS QUARTERLY,17,0.4258064516129032,198,31
1278,The moderating effects of structure on volatility and complexity in software enhancement,,2000,INFORMATION SYSTEMS RESEARCH,25,0.5735294117647058,78,17
1279,The performance impacts of quick response and strategic alignment in specialty retailing,,2000,INFORMATION SYSTEMS RESEARCH,7,0.0,0,3
1280,Knowledge base decomposition to facilitate verification,,2000,INFORMATION SYSTEMS RESEARCH,16,0.5,5,5
1281,How do we understand a system with (so) many diagrams? Cognitive integration processes in diagrammatic reasoning,,2000,INFORMATION SYSTEMS RESEARCH,16,0.5818181818181818,32,11
1282,Research report: Disruptive technologies - Explaining entry in next generation information technology markets,,2000,INFORMATION SYSTEMS RESEARCH,1,0.3157894736842105,60,20
1283,Research report: Modeling the incidence of postrelease errors in software,,2000,INFORMATION SYSTEMS RESEARCH,18,0.8,44,11
1284,Adoption of Internet-based product customization and pricing strategies,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.5398550724637681,149,24
1285,Managing the costs of informational privacy: Pure bundling as a strategy in the individual health insurance market,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.28888888888888886,13,10
1286,Limits to value in electronic commerce-related IT investments,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,23,0.3952569169960474,100,23
1287,Facilitating interorganizational learning with information technology,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,4,0.43790849673202614,67,18
1288,Institutional bridging: How conceptions of IT-enabled change shape the planning process,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,24,0.32,96,25
1289,The use of explanations in knowledge-based systems: Cognitive perspectives and a process-tracing analysis,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,14,0.6388888888888888,23,9
1290,An empirical investigation of the effects of group support systems (GSS) and task type on group interactions from an influence perspective,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,15,0.766798418972332,194,23
1291,The effects of MIS steering committees on information technology management sophistication,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,7,0.2857142857142857,26,14
1292,"The supply and demand of information systems doctorates: Past, present, and future",,2000,MIS QUARTERLY,24,1.0,1,2
1293,Quality management in systems development: An organizational system perspective,,2000,MIS QUARTERLY,25,0.21428571428571427,6,8
1294,De-escalating information technology projects: Lessons from the denver international airport,,2000,MIS QUARTERLY,11,0.5306553911205074,502,44
1295,The effect of multimedia on perceived equivocality and perceived usefulness of information systems,,2000,MIS QUARTERLY,18,0.38461538461538464,30,13
1296,Understanding software operations support expertise: A revealed causal mapping approach,,2000,MIS QUARTERLY,25,0.5441176470588235,74,17
1297,Understanding GDSS in symbolic context: Shifting the focus from technology to interaction,,2000,MIS QUARTERLY,15,0.6095238095238096,64,15
1298,Research commentary: The organizing logic for an enterprise's IT activities in the digital era - A prognosis of practice and a call for research,,2000,INFORMATION SYSTEMS RESEARCH,24,0.25,9,9
1299,The role of multimedia in changing first impression bias,,2000,INFORMATION SYSTEMS RESEARCH,15,0.7777777777777778,28,9
1300,Mean-risk trade-offs in inductive expert systems,,2000,INFORMATION SYSTEMS RESEARCH,3,0.38461538461538464,30,13
1301,The production of information services: A firm-level analysis of information systems budgets,,2000,INFORMATION SYSTEMS RESEARCH,1,0.3230769230769231,105,26
1302,Integrating user preferences and real-time workload in information services,,2000,INFORMATION SYSTEMS RESEARCH,6,0.5217391304347826,144,24
1303,Innovation and control in standards architectures: The rise and fall of Japan's PC-98,,2000,INFORMATION SYSTEMS RESEARCH,3,0.7583333333333333,91,16
1304,Extracting consumers' private information for implementing incentive-compatible Internet traffic pricing,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.481981981981982,321,37
1305,Trading volumes with and without private information: A study using computerized market experiments,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.7210144927536232,199,24
1306,Private markets for public goods: Pricing strategies of online database vendors,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,6,0.0,0,2
1307,Software editions: An application of segmentation theory to the packaged software market,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,25,0.375609756097561,308,41
1308,Software preannouncements and their impact on customers' perceptions and vendor reputation,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,25,0.532608695652174,147,24
1309,Distributing multimedia content to balance quality of service and cost,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,24,0.19696969696969696,13,12
1310,Measuring the flexibility of information technology infrastructure: Exploratory analysis of a construct,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,23,0.47794117647058826,65,17
1311,Integration in electronic exchange environments,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,3,1.0,45,10
1312,Business process reengineering in the public sector: The case of the housing development board in Singapore,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,23,0.5494505494505495,50,14
1313,Justifying electronic banking network expansion using real options analysis,,2000,MIS QUARTERLY,12,0.8636363636363636,57,12
1314,Options analysis of software platform decisions: A case study,,2000,MIS QUARTERLY,12,0.8181818181818182,45,11
1315,Information technology development creativity: A case study of attempted radical change,,2000,MIS QUARTERLY,15,0.5164835164835165,47,14
1316,System life expectancy and the maintenance effort: Exploring their equilibration,,2000,MIS QUARTERLY,25,0.4,4,5
1317,A cross-cultural study on escalation of commitment behavior in software projects,,2000,MIS QUARTERLY,11,0.4835164835164835,44,14
1318,Aligning the IT human resource with business vision: The leadership initiative at 3M,,2000,MIS QUARTERLY,24,0.1388888888888889,5,9
1319,Modifications of uncertain data: A Bayesian framework for belief revision,,2000,INFORMATION SYSTEMS RESEARCH,6,0.6928104575163399,106,18
1320,A formal approach to workflow analysis,,2000,INFORMATION SYSTEMS RESEARCH,24,0.47435897435897434,37,13
1321,Assessing user competence: Conceptualization and measurement,,2000,INFORMATION SYSTEMS RESEARCH,21,0.2733333333333333,82,25
1322,"Opening the ""black box"" of network externalities in network adoption",,2000,INFORMATION SYSTEMS RESEARCH,0,0.5925925925925926,224,28
1323,Productivity of information systems in the healthcare industry,,2000,INFORMATION SYSTEMS RESEARCH,1,0.5777777777777777,26,10
1324,Using repertory grids to conduct cross-cultural information systems research,,2000,INFORMATION SYSTEMS RESEARCH,21,0.34615384615384615,27,13
1325,Considering social subsystem costs and benefits in information technology investment decisions: A view from the field on anticipated payoffs,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,3,0.36363636363636365,24,12
1326,Information technology payoff in the health-care industry: A longitudinal study,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,23,0.44166666666666665,53,16
1327,A framework for assessing the relationship between information technology investments and firm performance,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,23,0.30725462304409673,216,38
1328,Information technology value through different normative lenses,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,1,0.4175824175824176,38,14
1329,Discovering potential and realizing value from information technology investments,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,23,0.45021645021645024,104,22
1330,Executives' perceptions of the business value of information technology: A process-oriented approach,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,7,0.27472527472527475,25,14
1331,Relating benefits from using IS to an organization's operating characteristics: Interpreting results from two countries,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.0,0,3
1332,Strategic payoff from EDI as a function of EDI embeddedness,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,3,0.9090909090909091,50,11
1333,IT value: The great divide between qualitative and quantitative and individual and organizational measures,,2000,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,24,0.6909090909090909,38,11
1334,A confessional account of an ethnography about knowledge work,,2000,MIS QUARTERLY,16,0.6676767676767676,661,45
1335,Understanding computer-mediated discussions: Positivist and interpretive analyses of group support system use,,2000,MIS QUARTERLY,15,0.8157894736842105,155,20
1336,Factors that influence the social dimension of alignment between business and information technology objectives,,2000,MIS QUARTERLY,7,0.631578947368421,108,19
1337,"Why don't men ever stop to ask for directions? Gender, social influence, and their role in technology acceptance and usage behavior",,2000,MIS QUARTERLY,17,0.5115864527629234,287,34
1338,One road to turnover: An examination of work exhaustion in technology professionals,,2000,MIS QUARTERLY,10,0.5586206896551724,243,30
1339,A resource-based perspective on information technology capability and firm performance: An empirical investigation,,2000,MIS QUARTERLY,23,0.4939516129032258,245,32
1340,Information and communication: Alternative uses of the Internet in households,,1999,INFORMATION SYSTEMS RESEARCH,14,0.6966666666666667,209,25
1341,Information technology assimilation in firms: The influence of senior leadership and IT infrastructures,,1999,INFORMATION SYSTEMS RESEARCH,7,0.34285714285714286,36,15
1342,Designing workflow coordination: Centralized versus market-based mechanisms,,1999,INFORMATION SYSTEMS RESEARCH,24,0.25274725274725274,23,14
1343,Dimensionality of the strategic grid framework: The construct and its measurement,,1999,INFORMATION SYSTEMS RESEARCH,21,0.34219269102990035,309,43
1344,"Evaluating the impact of DSS, cognitive effort, and incentives on strategy selection",,1999,INFORMATION SYSTEMS RESEARCH,18,0.8636363636363636,57,12
1345,Research note. The illusion of electronic brainstorming productivity: Theoretical and empirical issues,,1999,INFORMATION SYSTEMS RESEARCH,15,0.6,195,26
1346,Evidential reasoning for WebTrust assurance services,,1999,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,12,0.0,0,2
1347,"Testing the interactivity model: Communication processes, partner assessments, and the quality of collaborative work",,1999,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,15,0.6911764705882353,94,17
1348,Verifying the proximity and size hypothesis for self-organizing maps,,1999,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,6,0.30994152046783624,53,19
1349,Linguini: Language identification for multilingual documents,,1999,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,6,0.7472527472527473,68,14
1350,Data is more than knowledge: Implications of the reversed knowledge hierarchy for knowledge management and organizational memory,,1999,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,16,0.5483870967741935,1071,63
1351,Total quality management in information systems development: Key constructs and relationships,,1999,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,25,0.2857142857142857,26,14
1352,Information overload: Addressing the productivity paradox in face-to-face electronic meetings,,1999,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,15,0.4852216748768473,197,29
1353,Exploring mediation between environmental and structural attributes: The penetration of communication technologies in manufacturing organizations,,1999,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,24,0.27485380116959063,47,19
1354,Supervisor support and career anchor impact on the career satisfaction of the entry-level information systems professional,,1999,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,10,0.7681159420289855,212,24
1355,"Six myths of information and markets: Information technology networks, electronic commerce, and the battle for consumer surplus",,1999,MIS QUARTERLY,8,0.3548387096774194,165,31
1356,Explanations from intelligent systems: Theoretical foundations and implications for practice,,1999,MIS QUARTERLY,14,0.6666666666666666,24,9
1357,The impact of goals on software project management: An experimental investigation,,1999,MIS QUARTERLY,11,0.7118226600985221,289,29
1358,How much bandwidth is enough? A longitudinal examination of media characteristics and group outcomes,,1999,MIS QUARTERLY,15,0.5246305418719212,213,29
